region_name,sub_region_name,country_name,Year,Count,Rate
Africa,Eastern Africa,Burundi,2008,437,5.32130968999535
Africa,Eastern Africa,Burundi,2009,496,5.84283412323503
Africa,Eastern Africa,Burundi,2010,304,3.46757644922453
Africa,Eastern Africa,Burundi,2011,499,5.517770316563
Africa,Eastern Africa,Burundi,2012,455,4.88212616057796
Africa,Eastern Africa,Burundi,2013,431,4.48949634934157
Africa,Eastern Africa,Burundi,2014,549,5.55005716862166
Africa,Eastern Africa,Kenya,2005,12715,35.2721327570397
Africa,Eastern Africa,Kenya,2006,13186,35.5877744956082
Africa,Eastern Africa,Kenya,2007,12089,31.7413981113067
Africa,Eastern Africa,Kenya,2008,11479,29.3217482924469
Africa,Eastern Africa,Kenya,2009,14189,35.2633846029659
Africa,Eastern Africa,Kenya,2010,14078,34.0458240637181
Africa,Eastern Africa,Kenya,2011,14366,33.8128237782058
Africa,Eastern Africa,Kenya,2012,14534,33.2992497542021
Africa,Eastern Africa,Kenya,2013,13674,30.5040401122104
Africa,Eastern Africa,Kenya,2014,13949,30.3079354905294
Africa,Eastern Africa,Kenya,2015,14921,31.5880222436751
Africa,Eastern Africa,Kenya,2016,15705,32.389889914426
Africa,Eastern Africa,Kenya,2017,15968,32.1287726358149
Africa,Eastern Africa,Madagascar,2010,3450,16.3107919764141
Africa,Eastern Africa,Madagascar,2011,3434,15.7928994406674
Africa,Eastern Africa,Madagascar,2012,2115,9.46453847755537
Africa,Eastern Africa,Madagascar,2013,2744,11.9506230220391
Africa,Eastern Africa,Madagascar,2014,2542,10.7758433400943
Africa,Eastern Africa,Madagascar,2015,2189,9.03273108523828
Africa,Eastern Africa,Mauritius,2003,105,8.68490662484677
Africa,Eastern Africa,Mauritius,2004,144,11.8452516581296
Africa,Eastern Africa,Mauritius,2005,122,9.98360887821061
Africa,Eastern Africa,Mauritius,2006,106,8.63123301234918
Africa,Eastern Africa,Mauritius,2007,140,11.3460371128874
Africa,Eastern Africa,Mauritius,2008,148,11.9422929040994
Africa,Eastern Africa,Mauritius,2009,274,22.0252985472949
Africa,Eastern Africa,Mauritius,2010,238,19.0712004839918
Africa,Eastern Africa,Mauritius,2011,230,18.3849537538479
Africa,Eastern Africa,Mozambique,2004,1350,6.6460867718012
Africa,Eastern Africa,Mozambique,2005,1272,6.07941377627662
Africa,Eastern Africa,Mozambique,2006,800,3.71273406989955
Africa,Eastern Africa,Mozambique,2007,724,3.26296814635512
Africa,Eastern Africa,Mozambique,2008,728,3.18644772269221
Africa,Eastern Africa,Mozambique,2009,526,2.23600829499564
Africa,Eastern Africa,Rwanda,2008,2249,23.1660573687994
Africa,Eastern Africa,Rwanda,2009,1985,19.8948708918094
Africa,Eastern Africa,Rwanda,2010,2004,19.557245051695
Africa,Eastern Africa,Rwanda,2011,2526,24.0203779529446
Africa,Eastern Africa,Rwanda,2012,3177,29.447059849643
Africa,Eastern Africa,Rwanda,2013,3299,29.8143242690497
Africa,Eastern Africa,Uganda,2003,19491,73.2061287174899
Africa,Eastern Africa,Uganda,2004,25744,93.3821563181894
Africa,Eastern Africa,Uganda,2005,35092,122.9402808442
Africa,Eastern Africa,Uganda,2006,43782,148.159117382886
Africa,Eastern Africa,Uganda,2007,28839,94.2744062884648
Africa,Eastern Africa,Uganda,2008,21186,66.9090120811412
Africa,Eastern Africa,Uganda,2009,17118,52.2337814154476
Africa,Eastern Africa,Uganda,2010,22979,67.7544151161076
Africa,Eastern Africa,Uganda,2011,19023,54.2063908545501
Africa,Eastern Africa,Uganda,2012,18030,49.6601242367958
Africa,Eastern Africa,Uganda,2013,16702,44.4749477055885
Africa,Eastern Africa,Uganda,2014,8210,21.1416283606627
Africa,Eastern Africa,Uganda,2015,10065,25.0716965829009
Africa,Eastern Africa,Uganda,2016,7019,16.8915040812271
Africa,Eastern Africa,Uganda,2017,5732,13.3728390453305
Africa,Eastern Africa,United Republic of Tanzania,2014,1834,3.51106461088282
Africa,Eastern Africa,United Republic of Tanzania,2015,2361,4.38196340802573
Africa,Eastern Africa,Zimbabwe,2003,78464,621.059361177315
Africa,Eastern Africa,Zimbabwe,2004,95581,748.040835183002
Africa,Eastern Africa,Zimbabwe,2005,92510,714.913224325875
Africa,Eastern Africa,Zimbabwe,2006,77525,590.699655836017
Africa,Eastern Africa,Zimbabwe,2007,63803,478.645428112075
Africa,Eastern Africa,Zimbabwe,2008,51247,377.970403590553
Africa,Middle Africa,Cameroon,2003,2998,18.1544890092675
Africa,Middle Africa,Cameroon,2004,3056,18.0198443535944
Africa,Middle Africa,Cameroon,2005,3140,18.0244357390119
Africa,Middle Africa,Cameroon,2006,3136,17.5199817738557
Africa,Middle Africa,Cameroon,2007,3482,18.9286565236538
Africa,Middle Africa,Cameroon,2009,1486,7.64696701270307
Africa,Middle Africa,Cameroon,2010,4917,24.6213226061748
Africa,Middle Africa,Cameroon,2011,5281,25.7353068381015
Africa,Middle Africa,Cameroon,2012,5764,27.3403628043376
Africa,Middle Africa,Cameroon,2013,5630,25.9977562504863
Africa,Middle Africa,Cameroon,2014,3690,16.591798237978
Africa,Middle Africa,Cameroon,2015,4805,21.0427001712582
Africa,Middle Africa,Cameroon,2016,1850,7.88601208588899
Africa,Middle Africa,Cameroon,2017,4458,18.5333000748316
Africa,Middle Africa,Sao Tome and Principe,2003,1,0.673981613781576
Africa,Middle Africa,Sao Tome and Principe,2004,1,0.658028940112786
Africa,Middle Africa,Sao Tome and Principe,2006,0,0
Africa,Middle Africa,Sao Tome and Principe,2007,4,2.45246810258674
Africa,Middle Africa,Sao Tome and Principe,2008,1,0.599114508756059
Africa,Middle Africa,Sao Tome and Principe,2009,5,2.92717767383045
Africa,Middle Africa,Sao Tome and Principe,2010,0,0
Africa,Middle Africa,Sao Tome and Principe,2011,4,2.23713646532438
Africa,Northern Africa,Algeria,2003,23050,71.1342603151004
Africa,Northern Africa,Algeria,2004,20234,61.6305955792642
Africa,Northern Africa,Algeria,2005,32920,98.8931982598042
Africa,Northern Africa,Algeria,2006,36681,108.594624623811
Africa,Northern Africa,Algeria,2007,36915,107.623668239102
Africa,Northern Africa,Algeria,2008,40398,115.884025901362
Africa,Northern Africa,Algeria,2009,42298,119.264327057985
Africa,Northern Africa,Algeria,2010,41381,114.572833211652
Africa,Northern Africa,Algeria,2011,45548,123.705993428818
Africa,Northern Africa,Algeria,2012,52287,139.187597713423
Africa,Northern Africa,Algeria,2013,54472,142.081489650029
Africa,Northern Africa,Algeria,2014,53853,137.684578138395
Africa,Northern Africa,Algeria,2015,49091,123.122946278858
Africa,Northern Africa,Egypt,2006,65,0.0831637560375608
Africa,Northern Africa,Egypt,2007,71,0.0892663466765693
Africa,Northern Africa,Egypt,2008,120,0.148232547368544
Africa,Northern Africa,Egypt,2009,134,0.162493135574498
Africa,Northern Africa,Egypt,2010,156,0.185476685663839
Africa,Northern Africa,Egypt,2011,339,0.394656141633637
Africa,Northern Africa,Morocco,2003,48662,163.05489453352
Africa,Northern Africa,Morocco,2004,46067,152.644438064056
Africa,Northern Africa,Morocco,2005,32623,106.886816222367
Africa,Northern Africa,Morocco,2006,36161,117.142099479529
Africa,Northern Africa,Morocco,2007,31432,100.660090262946
Africa,Northern Africa,Morocco,2008,30934,97.9021488056327
Africa,Northern Africa,Morocco,2009,31106,97.2369495281588
Africa,Northern Africa,Morocco,2012,29439,88.3157927231135
Africa,Northern Africa,Morocco,2013,67763,200.335440576106
Africa,Northern Africa,Morocco,2015,56275,161.694334810913
Africa,Northern Africa,Morocco,2016,64657,183.388741558756
Africa,Northern Africa,Morocco,2017,117883,329.834918858422
Africa,Southern Africa,Botswana,2009,15133,764.338480778147
Africa,Southern Africa,Botswana,2010,17457,866.409974658364
Africa,Southern Africa,Botswana,2011,16098,784.755713219512
Africa,Southern Africa,Botswana,2014,16847,776.870319790941
Africa,Southern Africa,Eswatini,2003,14725,1354.15747035108
Africa,Southern Africa,Eswatini,2004,14587,1332.08164353689
Africa,Southern Africa,Lesotho,2007,9337,471.021602825423
Africa,Southern Africa,Lesotho,2008,9957,497.867425359888
Africa,Southern Africa,Lesotho,2009,7332,363.112486126993
Africa,Southern Africa,South Africa,2014,182556,334.722104799834
Africa,Southern Africa,South Africa,2015,182933,330.853584813865
Africa,Southern Africa,South Africa,2016,170616,304.795372521109
Africa,Southern Africa,South Africa,2017,167352,295.064971701606
Africa,Western Africa,Benin,2017,5335,47.7362204724409
Africa,Western Africa,Cabo Verde,2010,4090,814.118284021784
Africa,Western Africa,Cabo Verde,2011,4030,793.2024713276
Africa,Western Africa,Cabo Verde,2012,4116,800.810928072937
Africa,Western Africa,Cabo Verde,2013,4013,771.573486943046
Africa,Western Africa,Cabo Verde,2014,4117,782.049893909433
Africa,Western Africa,Cabo Verde,2015,4205,789.059377421831
Africa,Western Africa,Cote d'Ivoire,2007,9821,51.4567240881652
Africa,Western Africa,Cote d'Ivoire,2008,10124,51.9233114640661
Africa,Western Africa,Guinea,2005,286,2.95462328811348
Africa,Western Africa,Guinea,2007,293,2.9019304968828
Africa,Western Africa,Guinea-Bissau,2013,2914,173.298166215184
Africa,Western Africa,Guinea-Bissau,2014,3314,192.033117310563
Africa,Western Africa,Guinea-Bissau,2015,1331,75.1753998529251
Africa,Western Africa,Guinea-Bissau,2016,2000,110.098134871536
Africa,Western Africa,Nigeria,2007,15136,10.3375957156457
Africa,Western Africa,Nigeria,2008,14692,9.77203528441698
Africa,Western Africa,Nigeria,2009,14075,9.11580387585328
Africa,Western Africa,Nigeria,2010,18093,11.4095083940919
Africa,Western Africa,Nigeria,2012,15388,9.19799750006701
Africa,Western Africa,Nigeria,2013,16487,9.594987416087
Africa,Western Africa,Senegal,2005,279,2.4797209487359
Africa,Western Africa,Senegal,2006,252,2.18054138516123
Africa,Western Africa,Senegal,2007,181,1.52439576447058
Africa,Western Africa,Senegal,2008,543,4.44937654237884
Africa,Western Africa,Senegal,2009,291,2.31855568800272
Africa,Western Africa,Senegal,2010,305,2.36137033494838
Africa,Western Africa,Sierra Leone,2007,18620,309.537975505272
Africa,Western Africa,Sierra Leone,2008,19871,322.300098031392
Americas,Caribbean,Bahamas,2009,2601,732.97337511554
Americas,Caribbean,Bahamas,2010,3063,848.871496984746
Americas,Caribbean,Bahamas,2011,3268,891.512625215513
Americas,Caribbean,Bahamas,2012,3132,841.84722569408
Americas,Caribbean,Bahamas,2014,5145,1346.26304069666
Americas,Caribbean,Bahamas,2015,4562,1179.30503208061
Americas,Caribbean,Bahamas,2016,4276,1094.06111083535
Americas,Caribbean,Bahamas,2017,3854,975.696202531646
Americas,Caribbean,Barbados,2004,1610,589.547074052239
Americas,Caribbean,Barbados,2005,1731,631.731074526749
Americas,Caribbean,Barbados,2006,1704,619.54850039449
Americas,Caribbean,Barbados,2007,1549,560.927032409922
Americas,Caribbean,Barbados,2008,1594,574.789322044288
Americas,Caribbean,Barbados,2009,1610,578.159227205803
Americas,Caribbean,Barbados,2010,1511,540.474802284946
Americas,Caribbean,Barbados,2011,1312,467.567827627129
Americas,Caribbean,Barbados,2012,1468,521.334588135021
Americas,Caribbean,Barbados,2013,1250,442.463779914976
Americas,Caribbean,Barbados,2014,1465,516.964553522593
Americas,Caribbean,Barbados,2015,1474,518.61781666825
Americas,Caribbean,Barbados,2016,1559,547.249885038911
Americas,Caribbean,Dominican Republic,2012,5937,58.4640987892604
Americas,Caribbean,Dominican Republic,2013,3833,37.2812921639451
Americas,Caribbean,Dominican Republic,2014,4275,41.0826839226112
Americas,Caribbean,Dominican Republic,2015,3889,36.9382072897348
Americas,Caribbean,Dominican Republic,2016,3142,29.5178940630402
Americas,Caribbean,Grenada,2005,1894,1839.7458935978
Americas,Caribbean,Grenada,2006,1903,1842.93863004678
Americas,Caribbean,Grenada,2007,1312,1266.58042592628
Americas,Caribbean,Grenada,2008,1285,1236.4091215241
Americas,Caribbean,Grenada,2009,1175,1126.60121193526
Americas,Caribbean,Grenada,2010,1152,1100.52829179285
Americas,Caribbean,Grenada,2011,1236,1176.30264097074
Americas,Caribbean,Grenada,2012,1313,1244.77394033049
Americas,Caribbean,Grenada,2013,1394,1316.22430577194
Americas,Caribbean,Grenada,2014,529,497.367431365175
Americas,Caribbean,Grenada,2015,494,462.447225784709
Americas,Caribbean,Grenada,2016,437,407.177505166589
Americas,Caribbean,Grenada,2017,375,347.222222222222
Americas,Caribbean,Jamaica,2010,1407,49.9430287412014
Americas,Caribbean,Jamaica,2012,5684,200.07096112907
Americas,Caribbean,Jamaica,2013,4941,173.258569040612
Americas,Caribbean,Jamaica,2014,3918,136.893113312069
Americas,Caribbean,Jamaica,2015,2933,102.126302345388
Americas,Caribbean,Jamaica,2016,2262,78.5369380885193
Americas,Caribbean,Jamaica,2017,2884,99.7923875432526
Americas,Caribbean,Puerto Rico,2008,3115,83.3826758906019
Americas,Caribbean,Puerto Rico,2009,3440,92.3160073541508
Americas,Caribbean,Puerto Rico,2010,2714,73.0219041497374
Americas,Caribbean,Puerto Rico,2011,2894,78.0688559756395
Americas,Caribbean,Puerto Rico,2012,2733,73.9132880568243
Americas,Caribbean,Puerto Rico,2013,2395,64.9276185823658
Americas,Caribbean,Puerto Rico,2014,2475,67.2423700286493
Americas,Caribbean,Puerto Rico,2015,2960,80.5721055015505
Americas,Caribbean,Puerto Rico,2016,3594,97.9530216871915
Americas,Caribbean,Puerto Rico,2017,3175,86.6775866775867
Americas,Caribbean,St. Kitts and Nevis,2009,148,290.846205243092
Americas,Caribbean,St. Kitts and Nevis,2010,155,301.292642628049
Americas,Caribbean,St. Kitts and Nevis,2011,137,263.431142560474
Americas,Caribbean,St. Vincent and the Grenadines,2004,1529,1408.45070422535
Americas,Caribbean,St. Vincent and the Grenadines,2005,1252,1151.32788935481
Americas,Caribbean,St. Vincent and the Grenadines,2006,1054,967.798213154343
Americas,Caribbean,St. Vincent and the Grenadines,2007,1063,974.809027300155
Americas,Caribbean,St. Vincent and the Grenadines,2008,1029,942.609810836807
Americas,Caribbean,St. Vincent and the Grenadines,2009,1220,1116.67414167117
Americas,Caribbean,St. Vincent and the Grenadines,2010,1309,1197.45689063715
Americas,Caribbean,St. Vincent and the Grenadines,2011,1245,1138.63966855983
Americas,Caribbean,St. Vincent and the Grenadines,2012,1112,1017.12278647739
Americas,Caribbean,St. Vincent and the Grenadines,2016,821,748.262863559143
Americas,Caribbean,Trinidad and Tobago,2004,643,49.8242976749953
Americas,Caribbean,Trinidad and Tobago,2005,801,61.7610456661634
Americas,Caribbean,Trinidad and Tobago,2006,657,50.4165310971006
Americas,Caribbean,Trinidad and Tobago,2007,680,51.9377358202343
Americas,Caribbean,Trinidad and Tobago,2008,771,58.6145972394121
Americas,Caribbean,Trinidad and Tobago,2009,689,52.1330671949081
Americas,Caribbean,Trinidad and Tobago,2010,616,46.382049544462
Americas,Caribbean,Trinidad and Tobago,2011,535,40.0812713329757
Americas,Caribbean,Trinidad and Tobago,2012,579,43.1578099983005
Americas,Caribbean,Trinidad and Tobago,2013,542,40.2003192291033
Americas,Caribbean,Trinidad and Tobago,2014,558,41.1962261894303
Americas,Caribbean,Trinidad and Tobago,2015,600,44.114662831632
Americas,Central America,Belize,2006,142,48.8397128775189
Americas,Central America,Belize,2009,519,165.324006383609
Americas,Central America,Belize,2012,923,274.130459962994
Americas,Central America,Belize,2014,1042,296.280289114969
Americas,Central America,Costa Rica,2006,5931,137.648724910033
Americas,Central America,Costa Rica,2007,6429,147.134583172463
Americas,Central America,Costa Rica,2008,6750,152.387127419117
Americas,Central America,Costa Rica,2009,7437,165.698846079207
Americas,Central America,Costa Rica,2010,7953,174.972718952408
Americas,Central America,Costa Rica,2011,7361,160.005251632767
Americas,Central America,Costa Rica,2012,6477,139.166957806435
Americas,Central America,Costa Rica,2013,8221,174.676998411313
Americas,Central America,Costa Rica,2014,8477,178.179009264173
Americas,Central America,Costa Rica,2015,8517,177.14771586147
Americas,Central America,Costa Rica,2016,7529,155.073713668797
Americas,Central America,Costa Rica,2017,7695,156.848756624541
Americas,Central America,El Salvador,2005,4628,76.7628120334499
Americas,Central America,El Salvador,2006,4614,76.1828904521737
Americas,Central America,El Salvador,2007,2971,48.8372188592868
Americas,Central America,El Salvador,2008,3428,56.1019825373578
Americas,Central America,El Salvador,2009,3901,63.5624012998601
Americas,Central America,El Salvador,2010,3891,63.1181842986095
Americas,Central America,El Salvador,2011,3681,59.4422985001356
Americas,Central America,El Salvador,2012,4228,67.9606625425196
Americas,Central America,El Salvador,2013,4322,69.1434040920033
Americas,Central America,El Salvador,2014,3920,62.4085662762257
Americas,Central America,El Salvador,2015,5887,93.2597309646069
Americas,Central America,Guatemala,2004,6443,50.348032828199
Americas,Central America,Guatemala,2005,6095,46.5408290208298
Americas,Central America,Guatemala,2006,6055,45.1966588360625
Americas,Central America,Guatemala,2007,6238,45.5318961954517
Americas,Central America,Guatemala,2008,6960,49.6916901928737
Americas,Central America,Guatemala,2009,7603,53.1076385590374
Americas,Central America,Guatemala,2010,7452,50.9349801854588
Americas,Central America,Guatemala,2011,6237,41.7220803725005
Americas,Central America,Guatemala,2012,6086,39.8531705993351
Americas,Central America,Guatemala,2013,2786,17.8633096468156
Americas,Central America,Guatemala,2014,2417,15.1787675104542
Americas,Central America,Guatemala,2015,2364,14.5455180884039
Americas,Central America,Guatemala,2016,1849,11.1492323605788
Americas,Central America,Honduras,2011,3645,43.6443316250778
Americas,Central America,Honduras,2012,2027,23.8312292799395
Americas,Central America,Honduras,2013,1734,20.0282173789254
Americas,Central America,Honduras,2014,1497,16.9935667373805
Americas,Central America,Honduras,2015,1328,14.8200573853156
Americas,Central America,Honduras,2016,1347,14.7818741871341
Americas,Central America,Honduras,2017,2053,22.1586616297895
Americas,Central America,Mexico,2004,246338,230.231933966844
Americas,Central America,Mexico,2005,239166,220.485929356959
Americas,Central America,Mexico,2006,245507,223.000905657611
Americas,Central America,Mexico,2007,261295,233.640501809671
Americas,Central America,Mexico,2008,250932,220.770725195831
Americas,Central America,Mexico,2009,244623,211.785218933986
Americas,Central America,Mexico,2010,230687,196.632357941247
Americas,Central America,Mexico,2011,212141,178.134998502855
Americas,Central America,Mexico,2012,211921,175.390192299889
Americas,Central America,Mexico,2013,32202,26.2796305956498
Americas,Central America,Mexico,2014,39937,32.1498032548285
Americas,Central America,Mexico,2015,46211,36.7071662951719
Americas,Central America,Mexico,2016,63654,49.9298878606596
Americas,Central America,Mexico,2017,54866,42.478109055999
Americas,Central America,Nicaragua,2005,19335,359.431512635035
Americas,Central America,Nicaragua,2006,18391,337.436477229964
Americas,Central America,Nicaragua,2010,18345,319.726135263065
Americas,Central America,Panama,2006,6055,178.513254351168
Americas,Central America,Panama,2007,6450,186.75044668101
Americas,Central America,Panama,2008,6739,191.652058375528
Americas,Central America,Panama,2009,6572,183.606960413591
Americas,Central America,Panama,2010,6060,166.336281456359
Americas,Central America,Panama,2011,5784,155.996226315355
Americas,Central America,Panama,2012,5461,144.741313003288
Americas,Central America,Panama,2013,4236,110.356700157511
Americas,Central America,Panama,2014,4063,104.073119114669
Americas,Central America,Panama,2015,2843,71.6256400140178
Americas,Central America,Panama,2016,2511,62.2572870778467
Americas,Central America,Panama,2017,3343,81.5564771895584
Americas,Northern America,Bermuda,2003,522,804.68629566826
Americas,Northern America,Bermuda,2004,435,668.562207023745
Americas,Northern America,Bermuda,2009,702,1091.70645226506
Americas,Northern America,Bermuda,2010,617,964.725748952405
Americas,Northern America,Bermuda,2011,559,879.193469747252
Americas,Northern America,Bermuda,2012,552,873.708035898004
Americas,Northern America,Bermuda,2013,56,89.2131716875627
Americas,Northern America,Bermuda,2014,61,97.7846173575711
Americas,Northern America,Bermuda,2015,58,93.54386078093
Americas,Northern America,Bermuda,2016,46,74.5207183797252
Americas,Northern America,Bermuda,2017,37,60.655737704918
Americas,Northern America,Canada,2003,48135,152.192030013084
Americas,Northern America,Canada,2004,49376,154.544291058582
Americas,Northern America,Canada,2005,53451,165.544577269931
Americas,Northern America,Canada,2006,56709,173.711628037484
Americas,Northern America,Canada,2007,58269,176.466141723127
Americas,Northern America,Canada,2008,58419,174.883372168365
Americas,Northern America,Canada,2009,57002,168.695723870297
Americas,Northern America,Canada,2010,55436,162.242203881053
Americas,Northern America,Canada,2011,53957,156.222214076752
Americas,Northern America,Canada,2012,53339,152.830723620053
Americas,Northern America,Canada,2013,49260,139.722899933755
Americas,Northern America,Canada,2014,48369,135.849935435541
Americas,Northern America,Canada,2015,50708,141.052602122593
Americas,Northern America,Canada,2016,53411,147.21719777793
Americas,Northern America,Canada,2017,55394,151.250546089996
Americas,Northern America,United States of America,2003,859030,296.189027842396
Americas,Northern America,United States of America,2004,847381,289.663963262594
Americas,Northern America,United States of America,2005,862220,292.149716337575
Americas,Northern America,United States of America,2006,874096,293.490837020357
Americas,Northern America,United States of America,2007,866358,288.214207031101
Americas,Northern America,United States of America,2008,843683,278.099907596914
Americas,Northern America,United States of America,2009,812514,265.461205396841
Americas,Northern America,United States of America,2010,781844,253.317935571383
Americas,Northern America,United States of America,2011,752423,241.896697880835
Americas,Northern America,United States of America,2012,762009,243.192739813526
