region_name,sub_region_name,country_name,Year,Count,Rate
Asia,Western Asia,Georgia,2004,371,8.18383135219173
Asia,Western Asia,Georgia,2005,368,8.20229900634051
Asia,Western Asia,Georgia,2006,271,6.1051216338477
Asia,Western Asia,Georgia,2007,157,3.57587401079823
Asia,Western Asia,Georgia,2008,200,4.60774922048403
Asia,Western Asia,Georgia,2009,134,3.12522156421537
Asia,Western Asia,Georgia,2010,126,2.97755420389299
Asia,Western Asia,Georgia,2014,228,5.71092786046099
Asia,Western Asia,Iraq (Central Iraq),2008,13321,53.6239099223414
Asia,Western Asia,Iraq (Central Iraq),2009,17084,66.9194478074853
Asia,Western Asia,Iraq (Central Iraq),2010,25847,98.3010535569365
Asia,Western Asia,Iraq (Central Iraq),2011,28344,104.416310810725
Asia,Western Asia,Iraq (Central Iraq),2012,32954,117.384562331272
Asia,Western Asia,Iraq (Central Iraq),2013,27935,96.152196605486
Asia,Western Asia,Iraq (Central Iraq),2014,25008,83.2322568729009
Asia,Western Asia,Israel,2004,50171,775.58110612635
Asia,Western Asia,Israel,2005,51114,774.106197665596
Asia,Western Asia,Israel,2006,50866,752.989062813878
Asia,Western Asia,Israel,2007,45025,650.397930860642
Asia,Western Asia,Israel,2008,45432,640.120832810842
Asia,Western Asia,Israel,2010,46007,619.542876549682
Asia,Western Asia,Israel,2011,43069,569.03535499937
Asia,Western Asia,Jordan,2005,14677,256.855353352429
Asia,Western Asia,Jordan,2006,15694,264.46556184524
Asia,Western Asia,Kuwait,2004,641,29.0315991519693
Asia,Western Asia,Kuwait,2005,595,26.1352011290407
Asia,Western Asia,Kuwait,2006,632,26.5852507384558
Asia,Western Asia,Kuwait,2007,732,29.2401164811198
Asia,Western Asia,Kuwait,2008,644,24.2804466998952
Asia,Western Asia,Kuwait,2009,686,24.3353971121759
Asia,Western Asia,Lebanon,2008,7950,193.381394082821
Asia,Western Asia,Lebanon,2009,9100,217.53910205596
Asia,Western Asia,Lebanon,2010,9496,218.94607530629
Asia,Western Asia,Lebanon,2011,8956,195.189226321864
Asia,Western Asia,Lebanon,2012,8658,176.104323403854
Asia,Western Asia,Lebanon,2013,8222,155.834743149393
Asia,Western Asia,Lebanon,2014,8514,151.946744040409
Asia,Western Asia,Lebanon,2015,7769,132.769851861384
Asia,Western Asia,Lebanon,2016,7491,127.286492583739
Asia,Western Asia,Oman,2007,1790,67.2234319101745
Asia,Western Asia,Oman,2008,2083,75.4979858746639
Asia,Western Asia,Oman,2014,40,1.00986511988992
Asia,Western Asia,Oman,2015,44,1.04766644205333
Asia,Western Asia,Oman,2016,41,0.933985793028202
Asia,Western Asia,Oman,2017,64,1.38050043140639
Asia,Western Asia,Qatar,2003,291,42.2605164786969
Asia,Western Asia,Qatar,2004,298,39.2696892028121
Asia,Western Asia,Saudi Arabia,2015,437,1.38478944735937
Asia,Western Asia,Saudi Arabia,2017,1845,5.60143299532455
Asia,Western Asia,State of Palestine,2003,5283,153.539919071123
Asia,Western Asia,State of Palestine,2004,5812,165.865639129223
Asia,Western Asia,State of Palestine,2005,6572,183.772024260592
Asia,Western Asia,State of Palestine,2009,263,6.64479694713268
Asia,Western Asia,State of Palestine,2010,286,7.03250616143438
Asia,Western Asia,State of Palestine,2011,340,8.13616104812898
Asia,Western Asia,State of Palestine,2012,347,8.07923705925084
Asia,Western Asia,Syrian Arab Republic,2003,5390,30.9498574411668
Asia,Western Asia,Syrian Arab Republic,2004,6365,35.7450968565767
Asia,Western Asia,Syrian Arab Republic,2005,6157,33.6547194143674
Asia,Western Asia,Syrian Arab Republic,2006,5543,29.3048201961863
Asia,Western Asia,Syrian Arab Republic,2007,653,3.32606556597157
Asia,Western Asia,Syrian Arab Republic,2008,559,2.75024755917989
Asia,Western Asia,Turkey,2003,91997,139.208416670068
Asia,Western Asia,Turkey,2004,97145,144.975540554163
Asia,Western Asia,Turkey,2005,105721,155.693221044022
Asia,Western Asia,Turkey,2006,138937,202.050785588643
Asia,Western Asia,Turkey,2007,121913,175.169199497894
Asia,Western Asia,Turkey,2008,166430,236.271897207542
Asia,Western Asia,Turkey,2009,194059,272.023012317845
Asia,Western Asia,Turkey,2010,220882,305.393922931649
Asia,Western Asia,Turkey,2011,238395,324.746996146477
Asia,Western Asia,Turkey,2012,262330,351.790891621142
Asia,Western Asia,Turkey,2013,74938,98.8793206379224
Asia,Western Asia,Turkey,2014,79405,103.082373935729
Asia,Western Asia,Turkey,2015,87554,111.859401341015
Asia,Western Asia,Turkey,2016,69896,88.0476015748176
Asia,Western Asia,United Arab Emirates,2005,717,15.6565191168937
Asia,Western Asia,United Arab Emirates,2006,758,14.4600414495753
Asia,Western Asia,United Arab Emirates,2012,378,4.24697484498823
Asia,Western Asia,United Arab Emirates,2013,311,3.4531525450678
Asia,Western Asia,United Arab Emirates,2014,316,3.48368022593651
Asia,Western Asia,United Arab Emirates,2015,320,3.49562424311542
Asia,Western Asia,United Arab Emirates,2016,348,3.74754535779065
Asia,Western Asia,United Arab Emirates,2017,223,2.37234042553191
Asia,Western Asia,Yemen,2009,25,0.108814264453222
Europe,Eastern Europe,Belarus,2003,4032,41.3960743954808
Europe,Eastern Europe,Belarus,2004,1970,20.3577549922486
Europe,Eastern Europe,Belarus,2005,1915,19.9032525240494
Europe,Eastern Europe,Belarus,2006,1726,18.0260287081739
Europe,Eastern Europe,Belarus,2007,1657,17.3746841729105
Europe,Eastern Europe,Belarus,2008,1442,15.1672430464449
Europe,Eastern Europe,Belarus,2009,1318,13.8938097595897
Europe,Eastern Europe,Belarus,2010,1158,12.2241245737523
Europe,Eastern Europe,Belarus,2011,1003,10.5930189575962
Europe,Eastern Europe,Belarus,2012,907,9.5758641768716
Europe,Eastern Europe,Belarus,2013,852,8.9883828316824
Europe,Eastern Europe,Belarus,2014,830,8.750796401546
Europe,Eastern Europe,Bulgaria,2003,3806,48.770605292418
Europe,Eastern Europe,Bulgaria,2004,3711,47.9255259797419
Europe,Eastern Europe,Bulgaria,2005,3656,47.5808532876405
Europe,Eastern Europe,Bulgaria,2006,2976,39.0297180614348
Europe,Eastern Europe,Bulgaria,2007,3173,41.9323560922639
Europe,Eastern Europe,Bulgaria,2008,3216,42.8210154785455
Europe,Eastern Europe,Bulgaria,2009,3122,41.8721491195717
Europe,Eastern Europe,Bulgaria,2010,3038,41.0286052299992
Europe,Eastern Europe,Bulgaria,2011,2462,33.4683076740709
Europe,Eastern Europe,Bulgaria,2012,2410,32.9668089893512
Europe,Eastern Europe,Bulgaria,2013,2470,33.9932847435798
Europe,Eastern Europe,Bulgaria,2014,2533,35.0726827002227
Europe,Eastern Europe,Bulgaria,2015,2520,35.110226605861
Europe,Eastern Europe,Bulgaria,2016,2470,34.6422687852962
Europe,Eastern Europe,Bulgaria,2017,2811,39.6753705010586
Europe,Eastern Europe,Czech Republic,2004,23579,230.274106170436
Europe,Eastern Europe,Czech Republic,2005,21684,211.382608370143
Europe,Eastern Europe,Czech Republic,2006,19171,186.157155441759
Europe,Eastern Europe,Czech Republic,2007,19551,188.778425631767
Europe,Eastern Europe,Czech Republic,2008,17875,171.482667443351
Europe,Eastern Europe,Czech Republic,2009,16887,161.030319414466
Europe,Eastern Europe,Czech Republic,2010,18073,171.531030953412
Europe,Eastern Europe,Czech Republic,2011,19409,183.645788537206
Europe,Eastern Europe,Czech Republic,2012,18358,173.405354142983
Europe,Eastern Europe,Czech Republic,2013,18689,176.403166894159
Europe,Eastern Europe,Czech Republic,2014,5199,49.0539910927236
Europe,Eastern Europe,Czech Republic,2015,5229,49.3126873273844
Europe,Eastern Europe,Czech Republic,2016,5050,47.5979671728225
Europe,Eastern Europe,Czech Republic,2017,4767,44.8954605387079
Europe,Eastern Europe,Hungary,2003,11442,112.818474069499
Europe,Eastern Europe,Hungary,2004,12514,123.71626089796
Europe,Eastern Europe,Hungary,2005,12339,122.332254164368
Europe,Eastern Europe,Hungary,2006,11516,114.519868292207
Europe,Eastern Europe,Hungary,2007,11148,111.214342300547
Europe,Eastern Europe,Hungary,2008,12757,127.682347697739
Europe,Eastern Europe,Hungary,2009,12787,128.397173113369
Europe,Eastern Europe,Hungary,2010,14569,146.748940353592
Europe,Eastern Europe,Hungary,2011,14212,143.581603288839
Europe,Eastern Europe,Hungary,2012,13973,141.574948093576
Europe,Eastern Europe,Hungary,2013,13377,135.921680986521
Europe,Eastern Europe,Hungary,2014,13475,137.313156026978
Europe,Eastern Europe,Hungary,2015,12472,127.474403166418
Europe,Eastern Europe,Poland,2009,12559,32.7698437072324
Europe,Eastern Europe,Poland,2010,11011,28.7317916086886
Europe,Eastern Europe,Poland,2011,10703,27.9298943212442
Europe,Eastern Europe,Poland,2012,9721,25.3696727471412
Europe,Eastern Europe,Poland,2013,9118,23.800915340708
Europe,Eastern Europe,Poland,2014,8248,21.5391509584243
Europe,Eastern Europe,Poland,2015,6957,18.1809980685858
Europe,Eastern Europe,Poland,2016,7621,19.9499373586103
Europe,Eastern Europe,Poland,2017,7304,19.1349453773807
Europe,Eastern Europe,Republic of Moldova,2005,395,9.50044724257336
Europe,Eastern Europe,Republic of Moldova,2006,409,9.86795279789033
Europe,Eastern Europe,Republic of Moldova,2007,408,9.88216726585379
Europe,Eastern Europe,Republic of Moldova,2008,385,9.36411573560602
Europe,Eastern Europe,Republic of Moldova,2009,369,9.00870108690345
Europe,Eastern Europe,Republic of Moldova,2010,416,10.1848925236768
Europe,Eastern Europe,Republic of Moldova,2011,360,8.8292251275823
Europe,Eastern Europe,Republic of Moldova,2012,325,7.97799937796153
Europe,Eastern Europe,Republic of Moldova,2013,324,7.95684834148829
Europe,Eastern Europe,Republic of Moldova,2014,320,7.86252570370219
Europe,Eastern Europe,Romania,2003,9641,44.3694414802688
Europe,Eastern Europe,Romania,2004,9201,42.6146547726653
Europe,Eastern Europe,Romania,2005,8898,41.5192596077331
Europe,Eastern Europe,Romania,2006,9459,44.5256765676319
Europe,Eastern Europe,Romania,2007,9586,45.5692594510459
Europe,Eastern Europe,Romania,2008,9457,45.4203056862938
Europe,Eastern Europe,Romania,2009,9072,44.0004840441256
Europe,Eastern Europe,Romania,2010,12301,60.1799959658219
Europe,Eastern Europe,Romania,2011,12299,60.6072044565982
Europe,Eastern Europe,Romania,2012,17219,85.364048989515
Europe,Eastern Europe,Romania,2013,17572,87.5614112097044
Europe,Eastern Europe,Romania,2014,2279,11.4105548683966
Europe,Eastern Europe,Romania,2015,299,1.50427982703901
Europe,Eastern Europe,Romania,2016,304,1.5369861562039
Europe,Eastern Europe,Romania,2017,272,1.38218405406779
Europe,Eastern Europe,Russian Federation,2004,57453,39.88556128311
Europe,Eastern Europe,Russian Federation,2005,57863,40.2894661285408
Europe,Eastern Europe,Russian Federation,2006,51429,35.8833013834569
Europe,Eastern Europe,Russian Federation,2007,47348,33.0757618109802
Europe,Eastern Europe,Russian Federation,2008,45436,31.7549538507274
Europe,Eastern Europe,Russian Federation,2009,43112,30.1287070663566
Europe,Eastern Europe,Russian Federation,2010,30403,21.2379869383761
Europe,Eastern Europe,Russian Federation,2011,29647,20.6939653250474
Europe,Eastern Europe,Russian Federation,2012,29045,20.2516239700215
Europe,Eastern Europe,Russian Federation,2013,30453,21.2072335935728
Europe,Eastern Europe,Russian Federation,2014,29286,20.3712571536425
Europe,Eastern Europe,Russian Federation,2015,27258,18.9439002851134
Europe,Eastern Europe,Russian Federation,2016,25153,17.4834159620114
Europe,Eastern Europe,Russian Federation,2017,23223,16.1282033474547
Europe,Eastern Europe,Slovakia,2003,4076,75.4830750130651
Europe,Eastern Europe,Slovakia,2004,3810,70.5631476275503
Europe,Eastern Europe,Slovakia,2005,3896,72.1620059259528
Europe,Eastern Europe,Slovakia,2006,3200,59.2752745602932
Europe,Eastern Europe,Slovakia,2007,2967,54.9614825040207
Europe,Eastern Europe,Slovakia,2008,2702,50.047639722193
Europe,Eastern Europe,Slovakia,2009,2618,48.4750271213888
Europe,Eastern Europe,Slovakia,2010,2426,44.8902298801657
Europe,Eastern Europe,Slovakia,2011,2227,41.1656743711976
Europe,Eastern Europe,Slovakia,2012,2183,40.2985377704183
Europe,Eastern Europe,Slovakia,2013,2017,37.1788325809704
Europe,Eastern Europe,Slovakia,2014,1988,36.5922728090147
Europe,Eastern Europe,Slovakia,2015,1937,35.611082124634
Europe,Eastern Europe,Slovakia,2016,1665,30.5968536511143
Europe,Eastern Europe,Slovakia,2017,1642,30.1395007342144
Europe,Eastern Europe,Ukraine,2003,5703,11.9859878064905
Europe,Eastern Europe,Ukraine,2004,5538,11.7290833359207
Europe,Eastern Europe,Ukraine,2005,6707,14.3030296981609
Europe,Eastern Europe,Ukraine,2006,6464,13.8663678990666
Europe,Eastern Europe,Ukraine,2007,5716,12.3225892614326
Europe,Eastern Europe,Ukraine,2008,4984,10.7910483663708
Europe,Eastern Europe,Ukraine,2009,5103,11.0949196356466
Europe,Eastern Europe,Ukraine,2010,4029,8.79838382271368
Europe,Eastern Europe,Ukraine,2017,1615,3.65194582004839
Europe,Northern Europe,Denmark,2003,10894,202.228786211464
Europe,Northern Europe,Denmark,2004,11005,203.692149254798
Europe,Northern Europe,Denmark,2005,11117,205.046312025264
Europe,Northern Europe,Denmark,2006,11628,213.581058952817
Europe,Northern Europe,Denmark,2007,11552,211.189959994201
Europe,Northern Europe,Denmark,2008,11203,203.772603380082
Europe,Northern Europe,Denmark,2009,10573,191.316409982761
Europe,Northern Europe,Denmark,2010,1753,31.5580419540135
Europe,Northern Europe,Denmark,2011,1696,30.3786240525264
Europe,Northern Europe,Denmark,2012,9557,170.336466654547
Europe,Northern Europe,Denmark,2013,1503,26.6592548144078
Europe,Northern Europe,Denmark,2014,1533,27.0660889271977
Europe,Northern Europe,Denmark,2015,1460,25.6649372131921
Europe,Northern Europe,Denmark,2016,1733,30.3485863495386
Europe,Northern Europe,Denmark,2017,1904,33.2054412277642
Europe,Northern Europe,Estonia,2005,132,9.73704088376924
Europe,Northern Europe,Estonia,2006,141,10.4498861258863
Europe,Northern Europe,Estonia,2007,145,10.78811254159
Europe,Northern Europe,Estonia,2008,140,10.4500071657192
Europe,Northern Europe,Estonia,2009,106,7.9351414476393
Europe,Northern Europe,Estonia,2010,103,7.73214063187354
Europe,Northern Europe,Estonia,2011,104,7.82867840617141
Europe,Northern Europe,Estonia,2012,99,7.47207030689831
Europe,Northern Europe,Estonia,2013,99,7.4911468264778
Europe,Northern Europe,Estonia,2014,77,5.84059425391718
Europe,Northern Europe,Estonia,2015,98,7.45065273039813
Europe,Northern Europe,Estonia,2017,76,5.80152671755725
Europe,Northern Europe,Finland,2003,28835,551.643998597311
Europe,Northern Europe,Finland,2004,29782,568.121880475413
Europe,Northern Europe,Finland,2005,30467,579.338713011228
Europe,Northern Europe,Finland,2006,30864,584.814602174865
Europe,Northern Europe,Finland,2007,34614,653.33915689917
Europe,Northern Europe,Finland,2008,34778,653.73384697688
Europe,Northern Europe,Finland,2009,32878,615.387955705843
Europe,Northern Europe,Finland,2010,1996,37.1986785896259
Europe,Northern Europe,Finland,2011,2953,54.7943477023299
Europe,Northern Europe,Finland,2012,1874,34.6204863125302
Europe,Northern Europe,Finland,2013,1791,32.9432867798645
Europe,Northern Europe,Finland,2014,1645,30.1297667992682
Europe,Northern Europe,Finland,2015,1563,28.5116689888263
Europe,Northern Europe,Finland,2016,1592,28.9370364984732
Europe,Northern Europe,Finland,2017,1581,28.6257468766974
Europe,Northern Europe,Iceland,2006,56,18.683606469866
Europe,Northern Europe,Iceland,2007,50,16.3826998689384
Europe,Northern Europe,Iceland,2008,77,24.7680806989102
Europe,Northern Europe,Iceland,2009,79,24.9931980536942
Europe,Northern Europe,Iceland,2010,57,17.7942608825953
Europe,Northern Europe,Iceland,2011,60,18.5518431256145
Europe,Northern Europe,Iceland,2012,74,22.7324391907252
Europe,Northern Europe,Iceland,2013,92,28.1320616826031
Europe,Northern Europe,Iceland,2014,101,30.7496521635881
Europe,Northern Europe,Iceland,2015,85,25.7386227717166
Europe,Northern Europe,Iceland,2016,74,22.2331318130278
Europe,Northern Europe,Iceland,2017,103,30.7462686567164
Europe,Northern Europe,Ireland,2003,11792,291.19306431065
Europe,Northern Europe,Ireland,2004,12255,296.821143644237
Europe,Northern Europe,Ireland,2005,12479,296.203848252673
Europe,Northern Europe,Ireland,2006,13737,319.214940848684
Europe,Northern Europe,Ireland,2007,15147,344.400831909793
Europe,Northern Europe,Ireland,2008,16186,360.522978829465
Europe,Northern Europe,Ireland,2009,15580,341.063522752746
Europe,Northern Europe,Ireland,2010,15038,325.010460504248
Europe,Northern Europe,Ireland,2011,14709,315.469185615943
Europe,Northern Europe,Ireland,2012,13566,289.988471857373
Europe,Northern Europe,Ireland,2013,3089,65.9765436193805
Europe,Northern Europe,Ireland,2014,3163,67.4939350415153
Europe,Northern Europe,Ireland,2015,3510,74.6791509214578
Europe,Northern Europe,Ireland,2016,3594,75.8598441044321
Europe,Northern Europe,Ireland,2017,4047,84.9853002939941
Europe,Northern Europe,Latvia,2003,883,38.2951502206417
Europe,Northern Europe,Latvia,2004,872,38.2648303643716
Europe,Northern Europe,Latvia,2005,1100,48.8458394224113
Europe,Northern Europe,Latvia,2006,1549,69.6110007850899
Europe,Northern Europe,Latvia,2007,1256,57.1293935278219
Europe,Northern Europe,Latvia,2008,1346,61.973929510871
Europe,Northern Europe,Latvia,2009,1215,56.635198006441
Europe,Northern Europe,Latvia,2010,1226,57.8616304708974
Europe,Northern Europe,Latvia,2011,1161,55.4840565774892
Europe,Northern Europe,Latvia,2012,1325,64.1219837260825
Europe,Northern Europe,Latvia,2013,458,22.4423554869109
Europe,Northern Europe,Latvia,2014,569,28.2224564449129
Europe,Northern Europe,Latvia,2015,534,26.7983095987631
Europe,Northern Europe,Latvia,2016,657,33.3040642820146
Europe,Northern Europe,Latvia,2017,657,33.6923076923077
Europe,Northern Europe,Lithuania,2003,543,15.9034569370703
Europe,Northern Europe,Lithuania,2004,454,13.4275112551529
Europe,Northern Europe,Lithuania,2005,407,12.1701355041426
Europe,Northern Europe,Lithuania,2006,340,10.2915816980565
Europe,Northern Europe,Lithuania,2007,287,8.8034352415316
Europe,Northern Europe,Lithuania,2008,251,7.80805984644564
Europe,Northern Europe,Lithuania,2009,220,6.9427525868065
Europe,Northern Europe,Lithuania,2010,245,7.84300418432276
Europe,Northern Europe,Lithuania,2011,206,6.68857011033868
Europe,Northern Europe,Lithuania,2012,178,5.86057237378862
Europe,Northern Europe,Lithuania,2013,211,7.03958918158604
Europe,Northern Europe,Lithuania,2014,204,6.88759645167237
Europe,Northern Europe,Lithuania,2015,214,7.29895638566594
Europe,Northern Europe,Lithuania,2016,216,7.4073408531103
Europe,Northern Europe,Lithuania,2017,178,6.15916955017301
Europe,Northern Europe,Norway,2003,2804,61.3552508410089
Europe,Northern Europe,Norway,2004,2884,62.7200038971653
Europe,Northern Europe,Norway,2005,2961,63.9198474040468
Europe,Northern Europe,Norway,2006,3185,68.1564795733854
Europe,Northern Europe,Norway,2007,3312,70.1747248947379
Europe,Northern Europe,Norway,2008,3279,68.7218387692189
Europe,Northern Europe,Norway,2009,3093,64.0746771406908
Europe,Northern Europe,Norway,2010,2925,59.866415002585
Europe,Northern Europe,Norway,2011,2837,57.3409909258943
Europe,Northern Europe,Norway,2012,2781,55.4867541086834
Europe,Northern Europe,Norway,2013,2566,50.5406530222661
Europe,Northern Europe,Norway,2014,2377,46.2423382554091
Europe,Northern Europe,Norway,2015,2239,43.0590503238948
Europe,Northern Europe,Norway,2016,2199,41.8873036096913
Europe,Northern Europe,Norway,2017,2112,39.8114985862394
Europe,Northern Europe,Sweden,2003,65177,728.118951380016
Europe,Northern Europe,Sweden,2004,67089,746.20947409856
Europe,Northern Europe,Sweden,2005,72645,803.717557419974
Europe,Northern Europe,Sweden,2006,77019,846.710253792107
Europe,Northern Europe,Sweden,2007,82262,897.738933694108
Europe,Northern Europe,Sweden,2008,84566,915.524597564765
Europe,Northern Europe,Sweden,2009,86281,926.410090838245
Europe,Northern Europe,Sweden,2010,5594,59.5729490675779
Europe,Northern Europe,Sweden,2011,5684,60.0471672400234
Europe,Northern Europe,Sweden,2012,5338,55.9485591883455
Europe,Northern Europe,Sweden,2013,4659,48.4542934778483
Europe,Northern Europe,Sweden,2014,4570,47.1650599584535
Europe,Northern Europe,Sweden,2015,4646,47.5850777866486
Europe,Northern Europe,Sweden,2016,4959,50.4210006121286
Europe,Northern Europe,Sweden,2017,4685,47.2707093128847
Europe,Northern Europe,United Kingdom (England and Wales),2003,455514,861.683879447566
Europe,Northern Europe,United Kingdom (England and Wales),2004,513173,965.481614227207
Europe,Northern Europe,United Kingdom (England and Wales),2005,541455,1010.64215305164
Europe,Northern Europe,United Kingdom (England and Wales),2006,504718,935.514384999355
Europe,Northern Europe,United Kingdom (England and Wales),2007,450766,828.806058580636
Europe,Northern Europe,United Kingdom (England and Wales),2008,419119,764.233871585355
Europe,Northern Europe,United Kingdom (England and Wales),2009,399713,723.65559726865
Europe,Northern Europe,United Kingdom (England and Wales),2010,366878,658.757475859867
Europe,Northern Europe,United Kingdom (England and Wales),2011,336867,599.71771518031
Europe,Northern Europe,United Kingdom (England and Wales),2012,310953,549.699691322603
Europe,Northern Europe,United Kingdom (England and Wales),2013,321535,564.609305058459
Europe,Northern Europe,United Kingdom (England and Wales),2014,373464,650.536067262612
Europe,Northern Europe,United Kingdom (England and Wales),2015,430527,743.757326219647
Europe,Northern Europe,United Kingdom (England and Wales),2016,466357,800.910631006662
Europe,Northern Europe,United Kingdom (England and Wales),2017,512631,880.38051896632
Europe,Northern Europe,United Kingdom (Northern Ireland),2003,1116,65.4574632065711
Europe,Northern Europe,United Kingdom (Northern Ireland),2004,1089,63.5340324216093
Europe,Northern Europe,United Kingdom (Northern Ireland),2005,1095,63.3778483133679
Europe,Northern Europe,United Kingdom (Northern Ireland),2006,1164,66.7770821513006
Europe,Northern Europe,United Kingdom (Northern Ireland),2007,1148,65.1649587354819
Europe,Northern Europe,United Kingdom (Northern Ireland),2008,1549,87.0639495669847
Europe,Northern Europe,United Kingdom (Northern Ireland),2009,1605,89.4981578992858
